file,year,county,url
GIS,2012,Lee,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/46%20Lee.zip
GIS,2012,Leon,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/47%20Leon.zip
GIS,2012,Levy,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/48%20Levy.zip
GIS,2012,Liberty,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/49%20Liberty.zip
GIS,2012,Madison,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/50%20Madison.zip
GIS,2012,Manatee,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/51%20Manatee.zip
GIS,2012,Marion,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/52%20Marion.zip
GIS,2012,Martin,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/53%20Martin.zip
GIS,2012,Monroe,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/54%20Monroe.zip
GIS,2012,Nassau,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/55%20Nassau.zip
GIS,2012,Okaloosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/56%20Okaloosa.zip
GIS,2012,Okeechobee,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/57%20Okeechobee.zip
GIS,2012,Orange,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/58%20Orange.zip
GIS,2012,Osceola,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/59%20Osceola.zip
GIS,2012,Palm Beach,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/60%20Palm%20Beach.zip
GIS,2012,Pasco,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/61%20Pasco.zip
GIS,2012,Pinellas,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/62%20Pinellas.zip
GIS,2012,Polk,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/63%20Polk.zip
GIS,2012,Putnam,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/64%20Putnam.zip
GIS,2012,St. Johns,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/65%20St%20Johns.zip
GIS,2012,St. Lucie,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/66%20St%20Lucie.zip
GIS,2012,Santa Rosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/67%20Santa%20Rosa.zip
GIS,2012,Sarasota,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/68%20Sarasota.zip
GIS,2012,Seminole,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/69%20Seminole.zip
GIS,2012,Sumter,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/70%20Sumter.zip
GIS,2012,Suwannee,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/71%20Suwannee.zip
GIS,2012,Taylor,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/72%20Taylor.zip
GIS,2012,Union,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/73%20Union.zip
GIS,2012,Volusia,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/74%20Volusia.zip
GIS,2012,Wakulla,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/75%20Wakulla.zip
GIS,2012,Walton,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/76%20Walton.zip
GIS,2012,Washington,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/77%20Washington.zip
GIS,2013,Alachua,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/11%20Alachua.zip
GIS,2013,Baker,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/12%20Baker.zip
GIS,2013,Bay,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/13%20Bay.zip
GIS,2013,Bradford,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/14%20Bradford.zip
GIS,2013,Brevard,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/15%20Brevard.zip
GIS,2013,Broward,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/16%20Broward.zip
GIS,2013,Calhoun,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/17%20Calhoun.zip
GIS,2013,Charlotte,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/18%20Charlotte.zip
GIS,2013,Citrus,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/19%20Citrus.zip
GIS,2013,Clay,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/20%20Clay.zip
GIS,2013,Collier,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/21%20Collier.zip
GIS,2013,Columbia,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/22%20Columbia.zip
GIS,2013,Miami-Dade,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/23%20Dade.zip
GIS,2013,Desoto,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/24%20Desoto.zip
