file,year,county,url
GIS,2018,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/levy_2018pin.zip
GIS,2018,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/liberty_2018pin.zip
GIS,2018,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/madison_2018pin.zip
GIS,2018,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/manatee_2018pin.zip
GIS,2018,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/marion_2018pin.zip
GIS,2018,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/martin_2018pin.zip
GIS,2018,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/monroe_2018pin.zip
GIS,2018,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/nassau_2018pin.shp.zip
GIS,2018,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/okaloosa_2018pin.zip
GIS,2018,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/okeechobee_2018pin.zip
GIS,2018,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/orange_2018pin.zip
GIS,2018,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/osceola_2018pin.zip
GIS,2018,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/palmbeach_2018pin.zip
GIS,2018,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/pasco_2018pin.zip
GIS,2018,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/pinellas_2018pin.zip
GIS,2018,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/polk_2018pin.zip
GIS,2018,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/putnam_2018pin.zip
GIS,2018,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/santarosa_2018pin.zip
GIS,2018,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/sarasota_2018pin.zip
GIS,2018,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/seminole_2018pin.zip
GIS,2018,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/stjohns_2018condos.zip
GIS,2018,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/stjohns_2018pin.zip
GIS,2018,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/stlucie_2018pin.zip
GIS,2018,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/sumter_2018pin.zip
GIS,2018,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/suwannee_2018pin.zip
GIS,2018,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/taylor_2018pin.zip
GIS,2018,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/union_2018pin.zip
GIS,2018,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/volusia_2018pin.zip
GIS,2018,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/wakulla_2018pin.zip
GIS,2018,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/walton_2018pin.zip
GIS,2018,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2018/washington_2018pin.zip
GIS,2019,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/23_MiamiDadeGISCondos.zip
GIS,2019,Alachua,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/alachua_2019pin.zip
GIS,2019,Baker,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/baker_2019pin.zip
GIS,2019,Bay,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/bay_2019pin.zip
GIS,2019,Bradford,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/bradford_2019pin.zip
GIS,2019,Brevard,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/brevard_2019pin.zip
GIS,2019,Broward,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/broward_2019pin.zip
GIS,2019,Calhoun,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/calhoun_2019pin.zip
GIS,2019,Charlotte,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/charlotte_2019pin.zip
GIS,2019,Citrus,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/citrus_2019pin.zip
GIS,2019,Clay,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/clay_2019pin.zip
GIS,2019,Collier,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/collier_2019pin.zip
GIS,2019,Columbia,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/columbia_2019pin.zip
GIS,2019,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/dade_2019pin.zip
GIS,2019,Desoto,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/desoto_2019pin.zip
GIS,2019,Dixie,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/dixie_2019pin.zip
GIS,2019,Duval,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/duval_2019pin.zip
GIS,2019,Escambia,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/escambia_2019pin.zip
GIS,2019,Flagler,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/flagler_2019pin.zip
GIS,2019,Franklin,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/franklin_2019pin.zip
GIS,2019,Gadsden,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/gadsden_2019pin.zip
GIS,2019,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/gilchrist_2019pin.zip
GIS,2019,Glades,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/glades_2019pin.zip
GIS,2019,Gulf,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/gulf_2019pin.zip
GIS,2019,Hamilton,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/hamilton_2019pin.zip
GIS,2019,Hardee,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/hardee_2019pin.zip
GIS,2019,Hendry,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/hendry_2019pin.zip
GIS,2019,Hernando,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/hernando_2019pin.zip
GIS,2019,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/highlands_2019pin.zip
GIS,2019,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/hillsborough_2019pin.zip
GIS,2019,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/holmes_2019pin.zip
GIS,2019,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/indian_river_2019pin.zip
GIS,2019,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/jackson_2019pin.zip
GIS,2019,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/jefferson_2019pin.zip
GIS,2019,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/lafayette_2019pin.zip
GIS,2019,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/lake_2019pin.zip
GIS,2019,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/lee_2019pin.zip
GIS,2019,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/leon_2019pin.zip
GIS,2019,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/levy_2020pin.zip
GIS,2019,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/liberty_2019pin.zip
GIS,2019,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/madison_2019pin.zip
GIS,2019,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/manatee_2019pin.zip
GIS,2019,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/marion_2019pin.zip
GIS,2019,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/martin_2019pin.zip
GIS,2019,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/monroe_2019pin.zip
GIS,2019,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/nassau_2019pin.zip
GIS,2019,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/okaloosa_2019pin.zip
GIS,2019,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/okeechobee_2019pin.zip
GIS,2019,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/orange_2019pin.zip
GIS,2019,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/osceola_2019pin.zip
GIS,2019,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/palmbeach_2019pin.zip
GIS,2019,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/pasco_2019pin.zip
GIS,2019,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/pinellas_2019pin.zip
GIS,2019,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/polk_2019pin.zip
GIS,2019,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/putnam_2019pin.shp.zip
GIS,2019,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/santa_rosa_2019pin.zip
GIS,2019,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/sarasota_2019pin.zip
GIS,2019,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/seminole_2019pin.zip
GIS,2019,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/stjohns_condos.zip
GIS,2019,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/st_johns_2019pin.zip
GIS,2019,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/st_lucie_2019pin.zip
GIS,2019,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/sumter_2019pin.zip
GIS,2019,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/suwannee_2019pin.zip
GIS,2019,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/taylor_2019pin.zip
GIS,2019,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/union_2019pin.zip
GIS,2019,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/volusia_2019pin.zip
GIS,2019,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/wakulla_2019pin.zip
GIS,2019,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/walton_2019pin.zip
GIS,2019,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/2019 PIN Data Distribution/washington_2019pin.zip
GIS,2020,Alachua,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/alachua_2020pin.zip
GIS,2020,Baker,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/baker_2020pin.zip
GIS,2020,Bay,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/bay_2020pin.zip
GIS,2020,Bradford,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/bradford_2020pin.zip
GIS,2020,Brevard,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/brevard_2020pin.zip
GIS,2020,Broward,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/broward_2020pin.zip
GIS,2020,Calhoun,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/calhoun_2020pin.zip
GIS,2020,Charlotte,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/charlotte_2020pin.zip
GIS,2020,Citrus,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/citrus_2020pin.zip
GIS,2020,Clay,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/clay_2020pin.zip
GIS,2020,Collier,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/collier_2020pin.zip
GIS,2020,Columbia,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/columbia_2020pin.zip
GIS,2020,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/dade_2020pin.zip
GIS,2020,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/dade_condos_2020pin.zip
GIS,2020,Desoto,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/desoto_2020pin.zip
GIS,2020,Dixie,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/dixie_2020pin.zip
GIS,2020,Duval,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/duval_2020pin.zip
GIS,2020,Escambia,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/escambia_2020pin.zip
GIS,2020,Flagler,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/flagler_2020pin.zip
GIS,2020,Franklin,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/franklin_2020pin.zip
GIS,2020,Gadsden,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/gadsden_2020pin.zip
GIS,2020,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/gilchrist_2020pin.zip
GIS,2020,Glades,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/glades_2020pin.zip
GIS,2020,Gulf,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/gulf_2020pin.zip
GIS,2020,Hamilton,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/hamilton_2020pin.zip
GIS,2020,Hardee,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/hardee_2020pin.zip
GIS,2020,Hendry,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/hendry_2020pin.zip
GIS,2020,Hernando,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/hernando_2020pin.zip
GIS,2020,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/highlands_2020pin.zip
GIS,2020,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/hillsborough_2020pin.zip
GIS,2020,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/holmes_2020pin.zip
GIS,2020,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/indianriver_2020pin.zip
GIS,2020,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/jackson_2020pin.zip
GIS,2020,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/jefferson_2020pin.zip
GIS,2020,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/lafayette_2020pin.zip
GIS,2020,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/lake_2020pin.zip
GIS,2020,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/lee_2020pin.zip
GIS,2020,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/leon_2020pin.zip
GIS,2020,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/levy_2020pin.zip
GIS,2020,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/liberty_2020pin.zip
GIS,2020,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/madison_2020pin.zip
GIS,2020,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/manatee_2020pin.zip
GIS,2020,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/marion_2020pin.zip
GIS,2020,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/martin_2020pin.zip
GIS,2020,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/monroe_2020pin.zip
GIS,2020,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/nassau_2020pin.zip
GIS,2020,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/okaloosa_2020pin.zip
GIS,2020,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/okeechobee_2020pin.shp.zip
GIS,2020,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/orange_2020pin.zip
GIS,2020,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/osceola_2020pin.zip
GIS,2020,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/palmbeach_2020pin.zip
GIS,2020,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/pasco_2020pin.zip
GIS,2020,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/pinellas_2020pin.zip
GIS,2020,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/polk_2020pin.zip
GIS,2020,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/putnam_2020pin.zip
GIS,2020,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/santa_rosa_2020pin.zip
GIS,2020,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/sarasota_2020pin.zip
GIS,2020,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/seminole_2020pin.zip
GIS,2020,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/stjohns_condos2020.zip
GIS,2020,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/st_johns_2020pin.zip
GIS,2020,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/st_lucie_2020pin.zip
GIS,2020,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/sumter_2020pin.zip
GIS,2020,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/suwannee_2020pin.zip
GIS,2020,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/taylor_2020pin.zip
GIS,2020,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/union_2020pin.zip
GIS,2020,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/volusia_2020pin.zip
GIS,2020,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/wakulla_2020pin.zip
GIS,2020,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/walton_2020pin.zip
GIS,2020,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/2020 PIN Data Distribution/washington_2020pin.zip
GIS,9999,,ftp://sdrftp03.dor.state.fl.us/Map Data/Readme First.pdf
TaxRoll,2020,Alachua,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL11F202001.zip
TaxRoll,2020,Baker,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL12F202001.zip
TaxRoll,2020,Bay,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL13F202001.zip
TaxRoll,2020,Bradford,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL14F202001.zip
TaxRoll,2020,Brevard,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL15F202001.zip
TaxRoll,2020,Broward,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL16F202001.zip
TaxRoll,2020,Calhoun,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL17F202001.zip
TaxRoll,2020,Charlotte,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL18F202002.zip
TaxRoll,2020,Citrus,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL19F202001.zip
TaxRoll,2020,Clay,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL20F202003.zip
TaxRoll,2020,Collier,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL21F202001.zip
TaxRoll,2020,Columbia,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL22F202002VAB.zip
TaxRoll,2020,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL23F202001.zip
TaxRoll,2020,DeSoto,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL24F202003.zip
TaxRoll,2020,Dixie,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL25F202001.zip
TaxRoll,2020,Duval,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL26F202001.zip
TaxRoll,2020,Escambia,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL27F202001.zip
TaxRoll,2020,Flagler,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL28F202002VAB.zip
TaxRoll,2020,Franklin,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL29F202001.zip
TaxRoll,2020,Gadsden,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL30F202001.zip
TaxRoll,2020,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL31F202002VAB.zip
TaxRoll,2020,Glades,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL32F202002VAB.zip
TaxRoll,2020,Gulf,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL33F202002.zip
TaxRoll,2020,Hamilton,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL34F202001.zip
TaxRoll,2020,Hardee,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL35F202001.zip
TaxRoll,2020,Hendry,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL36F202001.zip
TaxRoll,2020,Hernando,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL37F202001.zip
TaxRoll,2020,Highlands,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL38F202001.zip
TaxRoll,2020,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL39F202001.zip
TaxRoll,2020,Holmes,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL40F202001.zip
TaxRoll,2020,Indian River,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL41F202001.zip
TaxRoll,2020,Jackson,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL42F202003VAB.zip
TaxRoll,2020,Jefferson,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL43F202001.zip
TaxRoll,2020,Lafayette,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL44F202001.zip
TaxRoll,2020,Lake,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL45F202001.zip
TaxRoll,2020,Lee,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL46F202001.zip
TaxRoll,2020,Leon,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL47F202001.zip
TaxRoll,2020,Levy,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL48F202001.zip
TaxRoll,2020,Liberty,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL49F202001.zip
TaxRoll,2020,Madison,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL50F202001.zip
TaxRoll,2020,Manatee,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL51F202001.zip
TaxRoll,2020,Marion,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL52F202001.zip
TaxRoll,2020,Martin,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL53F202002.zip
TaxRoll,2020,Monroe,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL54F202001.zip
TaxRoll,2020,Nassau,ftp://sdrftp03.dor.state.fl.us/Tax Roll Data Files/2020 Final NAL - SDF DBF Files/NAL55F202001.zip
